Date,Companyia,Ticker Yahoo original,Ticker Yahoo utilitzat,Open,High,Low,Close,Adj Close,Volume
,,,,JPM,JPM,JPM,JPM,JPM,JPM
2014-01-02,JPMorgan Chase,JPM,JPM,58.310001373291016,58.5,57.970001220703125,58.209999084472656,41.98284912109375,15627600
2014-01-03,JPMorgan Chase,JPM,JPM,58.290000915527344,58.95000076293945,58.209999084472656,58.65999984741211,42.307411193847656,14214100
2014-01-06,JPMorgan Chase,JPM,JPM,59.15999984741211,59.470001220703125,58.83000183105469,59.0,42.55263137817383,17550700
2014-01-07,JPMorgan Chase,JPM,JPM,59.290000915527344,59.43000030517578,58.11000061035156,58.31999969482422,42.06217575073242,17851200
2014-01-08,JPMorgan Chase,JPM,JPM,58.540000915527344,58.90999984741211,58.29999923706055,58.869998931884766,42.458866119384766,14687400
2014-01-09,JPMorgan Chase,JPM,JPM,58.97999954223633,59.0,58.33000183105469,58.7599983215332,42.379520416259766,13242500
2014-01-10,JPMorgan Chase,JPM,JPM,58.66999816894531,58.7599983215332,58.18000030517578,58.4900016784668,42.18479919433594,12694900
2014-01-13,JPMorgan Chase,JPM,JPM,58.5099983215332,58.66999816894531,57.529998779296875,57.70000076293945,41.615020751953125,20711600
2014-01-14,JPMorgan Chase,JPM,JPM,58.29999923706055,58.58000183105469,57.560001373291016,57.7400016784668,41.64386749267578,30272400
2014-01-15,JPMorgan Chase,JPM,JPM,57.72999954223633,59.650001525878906,57.72999954223633,59.4900016784668,42.90602111816406,35186600
2014-01-16,JPMorgan Chase,JPM,JPM,58.790000915527344,59.81999969482422,58.7400016784668,58.9900016784668,42.5453987121582,21689400
2014-01-17,JPMorgan Chase,JPM,JPM,59.209999084472656,59.22999954223633,58.029998779296875,58.11000061035156,41.91071701049805,20997900
2014-01-21,JPMorgan Chase,JPM,JPM,58.09000015258789,58.439998626708984,57.58000183105469,58.16999816894531,41.954002380371094,19548300
2014-01-22,JPMorgan Chase,JPM,JPM,58.33000183105469,58.33000183105469,57.41999816894531,57.59000015258789,41.53568649291992,15433500
2014-01-23,JPMorgan Chase,JPM,JPM,57.09000015258789,57.099998474121094,56.209999084472656,56.470001220703125,40.7279052734375,26234600
2014-01-24,JPMorgan Chase,JPM,JPM,56.0,56.36000061035156,55.09000015258789,55.09000015258789,39.73262023925781,26833100
2014-01-27,JPMorgan Chase,JPM,JPM,55.08000183105469,55.79999923706055,54.689998626708984,55.09000015258789,39.73262023925781,23935000
2014-01-28,JPMorgan Chase,JPM,JPM,55.38999938964844,56.34000015258789,55.2400016784668,55.7400016784668,40.20140838623047,18041000
2014-01-29,JPMorgan Chase,JPM,JPM,54.959999084472656,55.869998931884766,54.849998474121094,55.529998779296875,40.04995346069336,25459000
2014-01-30,JPMorgan Chase,JPM,JPM,56.06999969482422,56.38999938964844,55.630001068115234,56.0,40.38893508911133,17031100
2014-01-31,JPMorgan Chase,JPM,JPM,55.5,56.11000061035156,55.18000030517578,55.36000061035156,39.92733383178711,18174000
2014-02-03,JPMorgan Chase,JPM,JPM,55.5,55.91999816894531,54.20000076293945,54.310001373291016,39.17005157470703,28549900
2014-02-04,JPMorgan Chase,JPM,JPM,54.720001220703125,55.349998474121094,54.599998474121094,54.95000076293945,39.631629943847656,20709300
2014-02-05,JPMorgan Chase,JPM,JPM,55.099998474121094,55.45000076293945,54.58000183105469,55.209999084472656,39.81915283203125,19491600
2014-02-06,JPMorgan Chase,JPM,JPM,55.349998474121094,56.54999923706055,55.20000076293945,56.47999954223633,40.73511505126953,20881600
2014-02-07,JPMorgan Chase,JPM,JPM,56.650001525878906,56.93000030517578,56.2599983215332,56.619998931884766,40.836090087890625,23388500
2014-02-10,JPMorgan Chase,JPM,JPM,56.77000045776367,56.91999816894531,56.38999938964844,56.7400016784668,40.922645568847656,14715200
2014-02-11,JPMorgan Chase,JPM,JPM,56.61000061035156,57.56999969482422,56.58000183105469,57.43000030517578,41.42028045654297,18774100
2014-02-12,JPMorgan Chase,JPM,JPM,57.34000015258789,57.709999084472656,57.15999984741211,57.52000045776367,41.485191345214844,13437900
2014-02-13,JPMorgan Chase,JPM,JPM,57.06999969482422,58.099998474121094,56.959999084472656,58.029998779296875,41.85301971435547,16605500
2014-02-14,JPMorgan Chase,JPM,JPM,57.88999938964844,58.22999954223633,57.75,58.150001525878906,41.9395751953125,13067300
2014-02-18,JPMorgan Chase,JPM,JPM,58.02000045776367,58.650001525878906,57.900001525878906,58.4900016784668,42.18479919433594,14983800
2014-02-19,JPMorgan Chase,JPM,JPM,58.36000061035156,58.540000915527344,57.220001220703125,57.2599983215332,41.29767990112305,18669900
2014-02-20,JPMorgan Chase,JPM,JPM,57.529998779296875,57.970001220703125,57.27000045776367,57.58000183105469,41.528472900390625,12457000
2014-02-21,JPMorgan Chase,JPM,JPM,57.59000015258789,57.84000015258789,57.369998931884766,57.61000061035156,41.550113677978516,16790100
2014-02-24,JPMorgan Chase,JPM,JPM,57.619998931884766,58.22999954223633,57.58000183105469,58.029998779296875,41.85301971435547,16151400
2014-02-25,JPMorgan Chase,JPM,JPM,57.900001525878906,57.97999954223633,56.91999816894531,57.029998779296875,41.13179016113281,17991800
2014-02-26,JPMorgan Chase,JPM,JPM,57.369998931884766,57.380001068115234,56.220001220703125,56.75,40.92984390258789,23661700
2014-02-27,JPMorgan Chase,JPM,JPM,56.779998779296875,56.88999938964844,56.13999938964844,56.689998626708984,40.88657760620117,16277500
2014-02-28,JPMorgan Chase,JPM,JPM,56.56999969482422,57.45000076293945,56.38999938964844,56.81999969482422,40.9803352355957,18599000
2014-03-03,JPMorgan Chase,JPM,JPM,56.29999923706055,56.41999816894531,55.689998626708984,56.209999084472656,40.54038619995117,19151000
2014-03-04,JPMorgan Chase,JPM,JPM,56.95000076293945,57.36000061035156,56.63999938964844,57.2599983215332,41.29767990112305,17157000
2014-03-05,JPMorgan Chase,JPM,JPM,57.47999954223633,58.290000915527344,57.36000061035156,58.15999984741211,41.9467887878418,17761500
