Date,Companyia,Ticker Yahoo original,Ticker Yahoo utilitzat,Open,High,Low,Close,Adj Close,Volume
,,,,META,META,META,META,META,META
2014-01-02,Facebook,META,META,54.83000183105469,55.220001220703125,54.189998626708984,54.709999084472656,54.28400802612305,43195500
2014-01-03,Facebook,META,META,55.02000045776367,55.650001525878906,54.529998779296875,54.560001373291016,54.13517379760742,38246200
2014-01-06,Facebook,META,META,54.41999816894531,57.2599983215332,54.04999923706055,57.20000076293945,56.75461959838867,68852600
2014-01-07,Facebook,META,META,57.70000076293945,58.54999923706055,57.220001220703125,57.91999816894531,57.46901321411133,77207400
2014-01-08,Facebook,META,META,57.599998474121094,58.40999984741211,57.22999954223633,58.22999954223633,57.77660369873047,56682400
2014-01-09,Facebook,META,META,58.650001525878906,58.959999084472656,56.650001525878906,57.220001220703125,56.77445983886719,92253300
2014-01-10,Facebook,META,META,57.130001068115234,58.29999923706055,57.060001373291016,57.939998626708984,57.48885726928711,42449500
2014-01-13,Facebook,META,META,57.90999984741211,58.25,55.380001068115234,55.90999984741211,55.47465896606445,63010900
2014-01-14,Facebook,META,META,56.459999084472656,57.779998779296875,56.099998474121094,57.7400016784668,57.2904167175293,37503600
2014-01-15,Facebook,META,META,57.97999954223633,58.56999969482422,57.27000045776367,57.599998474121094,57.1515007019043,33663400
2014-01-16,Facebook,META,META,57.2599983215332,58.02000045776367,56.83000183105469,57.189998626708984,56.74469757080078,34541800
2014-01-17,Facebook,META,META,57.29999923706055,57.81999969482422,56.06999969482422,56.29999923706055,55.861629486083984,40849200
2014-01-21,Facebook,META,META,56.599998474121094,58.58000183105469,56.5,58.5099983215332,58.054420471191406,48669200
2014-01-22,Facebook,META,META,58.849998474121094,59.310001373291016,57.099998474121094,57.5099983215332,57.062198638916016,61352900
2014-01-23,Facebook,META,META,56.369998931884766,56.68000030517578,55.689998626708984,56.630001068115234,56.18906021118164,47951800
2014-01-24,Facebook,META,META,56.150001525878906,56.41999816894531,54.400001525878906,54.45000076293945,54.02603530883789,55200700
2014-01-27,Facebook,META,META,54.72999954223633,54.939998626708984,51.849998474121094,53.54999923706055,53.13304138183594,73924100
2014-01-28,Facebook,META,META,54.02000045776367,55.279998779296875,54.0,55.13999938964844,54.71065902709961,48191200
2014-01-29,Facebook,META,META,54.61000061035156,54.95000076293945,53.189998626708984,53.529998779296875,53.113197326660156,92995600
2014-01-30,Facebook,META,META,62.119998931884766,62.5,60.459999084472656,61.08000183105469,60.60441207885742,150178900
2014-01-31,Facebook,META,META,60.470001220703125,63.369998931884766,60.16999816894531,62.56999969482422,62.082801818847656,87794600
2014-02-03,Facebook,META,META,63.029998779296875,63.77000045776367,60.70000076293945,61.47999954223633,61.00128936767578,74866600
2014-02-04,Facebook,META,META,62.04999923706055,63.13999938964844,61.81999969482422,62.75,62.26140213012695,45985500
2014-02-05,Facebook,META,META,62.7400016784668,63.15999984741211,61.27000045776367,62.189998626708984,61.70576477050781,51685100
2014-02-06,Facebook,META,META,61.459999084472656,62.779998779296875,61.459999084472656,62.15999984741211,61.676002502441406,42086500
2014-02-07,Facebook,META,META,62.27000045776367,64.56999969482422,62.220001220703125,64.31999969482422,63.819183349609375,60704300
2014-02-10,Facebook,META,META,64.30000305175781,64.48999786376953,63.470001220703125,63.54999923706055,63.05517578125,43666100
2014-02-11,Facebook,META,META,63.75,65.0,63.349998474121094,64.8499984741211,64.34505462646484,45675600
2014-02-12,Facebook,META,META,64.91999816894531,65.05999755859375,64.05000305175781,64.44999694824219,63.94816589355469,47282100
2014-02-13,Facebook,META,META,64.18000030517578,67.33000183105469,64.05000305175781,67.33000183105469,66.80574035644531,61911700
2014-02-14,Facebook,META,META,67.5,67.58000183105469,66.72000122070312,67.08999633789062,66.5676040649414,36694900
2014-02-18,Facebook,META,META,66.94000244140625,67.54000091552734,66.06999969482422,67.30000305175781,66.77598571777344,43809900
2014-02-19,Facebook,META,META,67.05000305175781,69.08000183105469,67.0,68.05999755859375,67.53005981445312,62087100
2014-02-20,Facebook,META,META,67.7300033569336,70.11000061035156,65.7300033569336,69.62999725341797,69.08782958984375,130928900
2014-02-21,Facebook,META,META,69.69000244140625,69.95999908447266,68.44999694824219,68.58999633789062,68.0559310913086,70932400
2014-02-24,Facebook,META,META,68.73999786376953,71.44000244140625,68.54000091552734,70.77999877929688,70.22887420654297,76620300
2014-02-25,Facebook,META,META,70.94999694824219,71.0,69.44999694824219,69.8499984741211,69.30611419677734,52077000
2014-02-26,Facebook,META,META,70.19000244140625,71.22000122070312,68.8499984741211,69.26000213623047,68.72071838378906,55322700
2014-02-27,Facebook,META,META,69.33999633789062,70.01000213623047,68.87000274658203,68.94000244140625,68.4031982421875,41653700
2014-02-28,Facebook,META,META,69.47000122070312,69.87999725341797,67.37999725341797,68.45999908447266,67.92694854736328,66783700
