Date,Companyia,Ticker Yahoo original,Ticker Yahoo utilitzat,Open,High,Low,Close,Adj Close,Volume
,,,,BHP,BHP,BHP,BHP,BHP,BHP
2014-01-02,BHP Billiton,BHP,BHP,56.99041748046875,57.15952682495117,56.55072784423828,56.64373779296875,28.070507049560547,1603444
2014-01-03,BHP Billiton,BHP,BHP,57.12570571899414,57.29481506347656,56.905860900878906,57.091880798339844,28.292587280273438,1409015
2014-01-06,BHP Billiton,BHP,BHP,56.863582611083984,56.863582611083984,56.22941589355469,56.660648345947266,28.078889846801758,1922051
2014-01-07,BHP Billiton,BHP,BHP,56.48308181762695,56.51690673828125,55.89965057373047,56.043392181396484,27.772991180419922,1779304
2014-01-08,BHP Billiton,BHP,BHP,56.11103820800781,56.187137603759766,55.60370635986328,55.722084045410156,27.613767623901367,971788
2014-01-09,BHP Billiton,BHP,BHP,55.26548385620117,55.2993049621582,54.78351593017578,54.91035079956055,27.211503982543945,1948306
2014-01-10,BHP Billiton,BHP,BHP,55.07946014404297,55.6459846496582,54.961082458496094,55.63752746582031,27.571868896484375,1638923
2014-01-13,BHP Billiton,BHP,BHP,55.485328674316406,55.89965057373047,55.206295013427734,55.21474838256836,27.36235237121582,1902182
2014-01-14,BHP Billiton,BHP,BHP,55.2993049621582,55.42613983154297,54.876529693603516,54.91880416870117,27.215694427490234,2599003
2014-01-15,BHP Billiton,BHP,BHP,54.44529342651367,55.17247009277344,54.24235916137695,54.91880416870117,27.215694427490234,3084128
2014-01-16,BHP Billiton,BHP,BHP,56.288604736328125,56.559181213378906,56.17868423461914,56.559181213378906,28.028594970703125,6783591
2014-01-17,BHP Billiton,BHP,BHP,57.01578140258789,57.10879135131836,56.5930061340332,56.6944694519043,28.095640182495117,3316519
2014-01-21,BHP Billiton,BHP,BHP,56.322425842285156,56.39852523803711,55.6459846496582,56.060306549072266,27.78137969970703,2919857
2014-01-22,BHP Billiton,BHP,BHP,55.94192886352539,56.018028259277344,55.68825912475586,55.908103942871094,27.705949783325195,1650750
2014-01-23,BHP Billiton,BHP,BHP,55.722084045410156,55.73053741455078,54.512939453125,54.68204879760742,27.098369598388672,3992998
2014-01-24,BHP Billiton,BHP,BHP,54.34382629394531,54.37765121459961,53.21923828125,53.26151657104492,26.394399642944336,4447138
2014-01-27,BHP Billiton,BHP,BHP,54.00560760498047,54.07324981689453,53.109317779541016,53.55746078491211,26.54106330871582,3332485
2014-01-28,BHP Billiton,BHP,BHP,54.014060974121094,54.3269157409668,53.86186218261719,54.301551818847656,26.909805297851562,1744298
2014-01-29,BHP Billiton,BHP,BHP,53.64201736450195,54.259273529052734,53.50672912597656,53.7265739440918,26.6248722076416,2084548
2014-01-30,BHP Billiton,BHP,BHP,54.41147232055664,54.41147232055664,53.86186218261719,54.360740661621094,26.939138412475586,1950908
2014-01-31,BHP Billiton,BHP,BHP,53.45599365234375,54.14089584350586,53.42217254638672,54.07324981689453,26.796661376953125,1518174
2014-02-03,BHP Billiton,BHP,BHP,53.912593841552734,53.98023986816406,52.999393463134766,53.067039489746094,26.298025131225586,2487597
2014-02-04,BHP Billiton,BHP,BHP,53.202327728271484,53.90414047241211,53.067039489746094,53.88722610473633,26.704479217529297,2120146
2014-02-05,BHP Billiton,BHP,BHP,53.16004943847656,53.90414047241211,53.13468551635742,53.74348449707031,26.633243560791016,3699345
2014-02-06,BHP Billiton,BHP,BHP,53.98869323730469,54.9864501953125,53.92950439453125,54.85116195678711,27.182170867919922,2767058
2014-02-07,BHP Billiton,BHP,BHP,54.961082458496094,55.586795806884766,54.61440658569336,55.51069259643555,27.50901222229004,1882550
2014-02-10,BHP Billiton,BHP,BHP,55.240116119384766,55.45150375366211,55.096370697021484,55.26548385620117,27.38749122619629,1411026
2014-02-11,BHP Billiton,BHP,BHP,55.713626861572266,56.998870849609375,55.713626861572266,56.83821487426758,28.166879653930664,3181578
2014-02-12,BHP Billiton,BHP,BHP,57.36246109008789,57.45547103881836,57.02423858642578,57.201805114746094,28.347064971923828,2066217
2014-02-13,BHP Billiton,BHP,BHP,56.660648345947266,57.31172561645508,56.559181213378906,57.1679801940918,28.330299377441406,1577780
2014-02-14,BHP Billiton,BHP,BHP,57.6668586730957,58.047359466552734,57.65840530395508,57.76832580566406,28.627809524536133,1690842
2014-02-18,BHP Billiton,BHP,BHP,59.55244827270508,59.5947265625,58.85063552856445,59.467891693115234,29.470043182373047,4294575
2014-02-19,BHP Billiton,BHP,BHP,59.01129150390625,59.92449188232422,58.87600326538086,58.95210266113281,29.21442985534668,1903010
2014-02-20,BHP Billiton,BHP,BHP,59.19731521606445,59.7553825378418,59.095848083496094,59.68773651123047,29.57900047302246,2642288
2014-02-21,BHP Billiton,BHP,BHP,59.89912414550781,60.14433670043945,59.704647064208984,59.73001480102539,29.59994888305664,2719633
2014-02-24,BHP Billiton,BHP,BHP,59.45098114013672,60.25425720214844,59.38333511352539,59.8822135925293,29.675369262695312,2477189
2014-02-25,BHP Billiton,BHP,BHP,59.569358825683594,59.65391540527344,58.689979553222656,58.81681442260742,29.147397994995117,4236388
2014-02-26,BHP Billiton,BHP,BHP,58.78299331665039,58.83372497558594,58.23338317871094,58.385581970214844,28.933700561523438,1292051
2014-02-27,BHP Billiton,BHP,BHP,58.30948257446289,58.80835723876953,58.25029373168945,58.60542678833008,29.042640686035156,1750566
2014-02-28,BHP Billiton,BHP,BHP,58.34330368041992,58.901371002197266,58.148826599121094,58.25874710083008,28.870840072631836,1353667
2014-03-03,BHP Billiton,BHP,BHP,57.6668586730957,58.0135383605957,57.42164993286133,57.49774932861328,28.493724822998047,2111985
2014-03-04,BHP Billiton,BHP,BHP,58.047359466552734,58.33484649658203,57.72604751586914,57.9881706237793,28.736753463745117,1776466
2014-03-05,BHP Billiton,BHP,BHP,56.93968200683594,57.3878288269043,56.84667205810547,57.08342742919922,28.78365707397461,1997386
2014-03-06,BHP Billiton,BHP,BHP,57.49774932861328,57.90361404418945,57.44701385498047,57.58230209350586,29.035202026367188,2110684
2014-03-07,BHP Billiton,BHP,BHP,57.269447326660156,57.269447326660156,56.051849365234375,56.406982421875,28.442567825317383,5199070
2014-03-10,BHP Billiton,BHP,BHP,55.248573303222656,55.248573303222656,54.61440658569336,54.901893615722656,27.683643341064453,2461578
2014-03-11,BHP Billiton,BHP,BHP,55.011817932128906,55.341583251953125,53.96332931518555,53.99715042114258,27.227436065673828,2106545
2014-03-12,BHP Billiton,BHP,BHP,54.056339263916016,54.56367111206055,53.94641876220703,54.46220779418945,27.461933135986328,2090343
2014-03-13,BHP Billiton,BHP,BHP,55.4599609375,55.612159729003906,54.293094635009766,54.50448226928711,27.483259201049805,4238990
2014-03-14,BHP Billiton,BHP,BHP,54.496028900146484,54.88498306274414,54.157806396484375,54.31846237182617,27.38945960998535,3197899
